Path, MutableCount, DoCount, LoopCount, ArrayCount, ExceptionCount, IOCount, TokenCount
'../in/flagged_repos/Bolero/after\0246aa859cb4b5bdb4b5e0523a1115a94f583da0\App.Html.fs', 8, 0, 1, 0, 0, 0, 1385
'../in/flagged_repos/Bolero/after\0246aa859cb4b5bdb4b5e0523a1115a94f583da0\Components.fs', 10, 0, 0, 0, 0, 0, 1237
'../in/flagged_repos/Bolero/after\0246aa859cb4b5bdb4b5e0523a1115a94f583da0\Html.fs', 0, 0, 0, 0, 0, 0, 1346
'../in/flagged_repos/Bolero/after\0246aa859cb4b5bdb4b5e0523a1115a94f583da0\Main.fs', 0, 0, 0, 0, 0, 0, 1736
'../in/flagged_repos/Bolero/after\0246aa859cb4b5bdb4b5e0523a1115a94f583da0\Node.fs', 0, 0, 0, 0, 0, 0, 309
'../in/flagged_repos/Bolero/after\0246aa859cb4b5bdb4b5e0523a1115a94f583da0\Render.fs', 5, 0, 0, 0, 0, 0, 1516
'../in/flagged_repos/Bolero/after\1342ab6ead3d58e6f4951ea4d13ad030cff488b8\Builders.fs', 16, 0, 0, 0, 0, 0, 12604
'../in/flagged_repos/Bolero/after\1342ab6ead3d58e6f4951ea4d13ad030cff488b8\Html.fs', 29, 1, 2, 0, 0, 0, 2751
