Path, MutableCount, DoCount, LoopCount, ArrayCount, ExceptionCount, IOCount, TokenCount
'../in/flagged_repos/FAKE/before\a3691a169e7ea14413cc75c491db1b0937f053f7\TeamCityRESTHelper.fs', 0, 0, 0, 0, 0, 0, 597
'../in/flagged_repos/FAKE/before\a8f79799af99dc785e1f5098288f1b4831d44f48\Trace.fs', 4, 0, 0, 0, 1, 0, 1816
'../in/flagged_repos/FAKE/before\ae41953cce87d4ede03208a5db3076594b769907\DotNetCLIHelper.fs', 33, 0, 0, 0, 4, 5, 3085
'../in/flagged_repos/FAKE/before\b27f431cb4ea8747e72851ccd1e95c9e0096f087\MSBuildHelper.fs', 3, 0, 0, 0, 1, 1, 2258
'../in/flagged_repos/FAKE/before\b95d1b0f2f0dfc841f1c6aba7778c7077d90de5f\MSBuildHelper.fs', 4, 0, 0, 0, 1, 1, 2410
'../in/flagged_repos/FAKE/before\c45e6891a2a7c4e31e7a0f3f1ff9948502e4fabb\XUnitHelper.fs', 3, 1, 1, 0, 1, 1, 638
'../in/flagged_repos/FAKE/before\c86e12a7ed756f032e3f164a98c0f5625a5b33c7\NugetHelper.fs', 16, 0, 1, 0, 7, 1, 3567
'../in/flagged_repos/FAKE/before\d383ad81321f728c9a18165a328ab692ec05cc2c\DotNet.fs', 1, 0, 0, 1, 1, 3, 5848
'../in/flagged_repos/FAKE/before\ded9122684ae608e8d41a3df4ced0d5e15983e02\AssemblyInfo.fs', 0, 1, 0, 0, 0, 0, 104
'../in/flagged_repos/FAKE/before\e291eb80652e5260f35aabe16ca43d74e82ea8a7\AssemblyInfoFile.fs', 0, 0, 0, 0, 0, 1, 994
'../in/flagged_repos/FAKE/before\e54e4058418c69d48df5ed455bb605b8e962ed98\PaketHelper.fs', 11, 2, 2, 0, 0, 1, 2370
'../in/flagged_repos/FAKE/before\eb0095eaab90269e259d92ae5d1405630e14c0f3\ConfigurationHelper.fs', 0, 0, 0, 0, 0, 1, 295
'../in/flagged_repos/FAKE/before\f349621f8e260620fb81d60b25b3e95871aa4616\MSBuildHelper.fs', 3, 0, 0, 0, 1, 1, 2138
'../in/flagged_repos/FAKE/before\f4dfdec36335ad8f1458f1189307a659ae7ef08f\NUnitHelper.fs', 3, 0, 0, 0, 1, 1, 1242
'../in/flagged_repos/FAKE/before\fa8d8f41e0a270631cb6083120dc06bc95635360\NuGetHelper.fs', 16, 0, 1, 0, 3, 1, 3192
