Path, MutableCount, DoCount, LoopCount, ArrayCount, ExceptionCount, IOCount, TokenCount
'../in/flagged_repos/Vagabond/after\28fd4782efdc1efabe6a39203b472bd9537745ce\assemblyInfo.fs', 0, 1, 0, 0, 0, 0, 49
'../in/flagged_repos/Vagabond/after\b66cca893c25b6a3ae4db15b8b28980d55dbd444\FsiTests.fs', 3, 5, 3, 2, 4, 1, 3042
'../in/flagged_repos/Vagabond/after\da8310e72374e0087d5d86e3ba0b49db3bf02403\assemblyInfo.fs', 0, 1, 0, 0, 0, 0, 62
