Path, MutableCount, DoCount, LoopCount, ArrayCount, ExceptionCount, IOCount, TokenCount
'../in/flagged_repos/fsharp/after\9129c34bae5c95de3ba7d1d1b74f6864ea8e29b3\tests_typecheck.fs', 0, 0, 0, 0, 0, 1, 1624
'../in/flagged_repos/fsharp/after\9129c34bae5c95de3ba7d1d1b74f6864ea8e29b3\tests_typeProviders.fs', 0, 0, 0, 0, 0, 1, 4123
'../in/flagged_repos/fsharp/after\923f42cbf33c0b17dd51ce54529b228db9aff968\LanguageService.fs', 11, 8, 8, 2, 3, 1, 5783
'../in/flagged_repos/fsharp/after\c6bbef55bbcd9ede1796d95e475ca160e73ff4a9\array.fs', 97, 49, 49, 8, 3, 0, 12608
'../in/flagged_repos/fsharp/after\c6bbef55bbcd9ede1796d95e475ca160e73ff4a9\local.fs', 30, 15, 15, 2, 6, 0, 8922
'../in/flagged_repos/fsharp/after\c6bbef55bbcd9ede1796d95e475ca160e73ff4a9\seq.fs', 144, 39, 40, 0, 21, 0, 17682
'../in/flagged_repos/fsharp/after\c6bbef55bbcd9ede1796d95e475ca160e73ff4a9\SR.fs', 0, 0, 0, 0, 0, 0, 1471
'../in/flagged_repos/fsharp/after\cc1b137bc17f401a0cc669ff8fc598714d0fe652\AddOpenCodeFixProvider.fs', 0, 1, 1, 0, 0, 0, 1723
'../in/flagged_repos/fsharp/after\cc1b137bc17f401a0cc669ff8fc598714d0fe652\BackgroundRequests.fs', 21, 2, 2, 2, 2, 0, 2636
'../in/flagged_repos/fsharp/after\cc1b137bc17f401a0cc669ff8fc598714d0fe652\BlockStructureService.fs', 0, 0, 0, 0, 0, 0, 1265
'../in/flagged_repos/fsharp/after\cc1b137bc17f401a0cc669ff8fc598714d0fe652\BraceMatchingService.fs', 0, 0, 0, 0, 0, 0, 377
'../in/flagged_repos/fsharp/after\cc1b137bc17f401a0cc669ff8fc598714d0fe652\BreakpointResolutionService.fs', 0, 0, 0, 0, 0, 0, 520
'../in/flagged_repos/fsharp/after\cc1b137bc17f401a0cc669ff8fc598714d0fe652\ClassificationDefinitions.fs', 8, 7, 1, 0, 1, 0, 1832
'../in/flagged_repos/fsharp/after\cc1b137bc17f401a0cc669ff8fc598714d0fe652\ColorizationService.fs', 0, 2, 1, 0, 0, 0, 609
'../in/flagged_repos/fsharp/after\cc1b137bc17f401a0cc669ff8fc598714d0fe652\Colorize.fs', 46, 8, 7, 2, 2, 0, 3046
'../in/flagged_repos/fsharp/after\cc1b137bc17f401a0cc669ff8fc598714d0fe652\CompletionProvider.fs', 6, 0, 0, 3, 0, 0, 3081
'../in/flagged_repos/fsharp/after\cc1b137bc17f401a0cc669ff8fc598714d0fe652\CompletionService.fs', 0, 0, 0, 0, 0, 0, 387
'../in/flagged_repos/fsharp/after\cc1b137bc17f401a0cc669ff8fc598714d0fe652\Constants.fs', 0, 0, 0, 0, 0, 0, 274
'../in/flagged_repos/fsharp/after\cc1b137bc17f401a0cc669ff8fc598714d0fe652\DocumentDiagnosticAnalyzer.fs', 9, 0, 0, 1, 0, 0, 1316
'../in/flagged_repos/fsharp/after\cc1b137bc17f401a0cc669ff8fc598714d0fe652\DocumentHighlightsService.fs', 0, 1, 1, 1, 0, 0, 1060
'../in/flagged_repos/fsharp/after\cc1b137bc17f401a0cc669ff8fc598714d0fe652\FileSystemCompletion.fs', 0, 0, 0, 0, 0, 1, 1508
'../in/flagged_repos/fsharp/after\cc1b137bc17f401a0cc669ff8fc598714d0fe652\FindUsagesService.fs', 0, 5, 5, 1, 0, 0, 1515
'../in/flagged_repos/fsharp/after\cc1b137bc17f401a0cc669ff8fc598714d0fe652\FSharpLanguageServiceTestable.fs', 29, 2, 2, 0, 12, 1, 1970
'../in/flagged_repos/fsharp/after\cc1b137bc17f401a0cc669ff8fc598714d0fe652\FSharpSource.fs', 61, 10, 9, 3, 2, 0, 5983
