Path, MutableCount, DoCount, LoopCount, ArrayCount, ExceptionCount, IOCount, TokenCount
'../in/flagged_repos/Feliz.MaterialUI/before\1e5630ea27d8cc657918035ac5ab09749b09aa78\Mui.fs', 0, 0, 0, 0, 0, 0, 8619
'../in/flagged_repos/Feliz.MaterialUI/before\c171e86e0a85a845f966a8515b6dc054629cbc12\App.fs', 26, 0, 0, 0, 0, 0, 2355
'../in/flagged_repos/Feliz.MaterialUI/before\c171e86e0a85a845f966a8515b6dc054629cbc12\Bindings.fs', 2, 0, 0, 0, 0, 0, 3887
'../in/flagged_repos/Feliz.MaterialUI/before\c171e86e0a85a845f966a8515b6dc054629cbc12\MarkdownViewer.fs', 0, 0, 0, 0, 0, 0, 1009
'../in/flagged_repos/Feliz.MaterialUI/before\c171e86e0a85a845f966a8515b6dc054629cbc12\SampleViewer.fs', 0, 0, 0, 1, 0, 0, 1385
'../in/flagged_repos/Feliz.MaterialUI/before\c3a84f9b114ed3d7800e24ac784c2c7c3261e4d1\ApiParser.fs', 0, 0, 0, 1, 2, 0, 7057
'../in/flagged_repos/Feliz.MaterialUI/before\c3a84f9b114ed3d7800e24ac784c2c7c3261e4d1\Props.fs', 117, 0, 0, 0, 0, 0, 89133
'../in/flagged_repos/Feliz.MaterialUI/before\da2368985bb3fbbc9d18c97ce7275f15cf899a52\ApiParser.fs', 0, 0, 0, 0, 1, 0, 5611
'../in/flagged_repos/Feliz.MaterialUI/before\f7c30c91d875770f1ade8a47c8a2273c0c0555d6\Flatten.fs', 0, 0, 0, 0, 0, 0, 86
