Path, MutableCount, DoCount, LoopCount, ArrayCount, ExceptionCount, IOCount, TokenCount
'../in/flagged_repos/fvim/before\ee9fcf901b975b4f5c53dd9d0fca2b4faef2a314\model.fs', 22, 7, 7, 5, 0, 0, 8891
'../in/flagged_repos/fvim/before\ee9fcf901b975b4f5c53dd9d0fca2b4faef2a314\neovim.fs', 19, 2, 2, 11, 7, 9, 3260
'../in/flagged_repos/fvim/before\ee9fcf901b975b4f5c53dd9d0fca2b4faef2a314\Program.fs', 5, 0, 0, 0, 2, 1, 1379
'../in/flagged_repos/fvim/before\ee9fcf901b975b4f5c53dd9d0fca2b4faef2a314\states.fs', 38, 0, 0, 2, 4, 0, 2613
'../in/flagged_repos/fvim/before\f384277f4d56d50a760aa8533a672b6760e21252\getopt.fs', 4, 0, 0, 0, 0, 0, 152
'../in/flagged_repos/fvim/before\f384277f4d56d50a760aa8533a672b6760e21252\log.fs', 2, 0, 0, 0, 0, 1, 245
'../in/flagged_repos/fvim/before\f384277f4d56d50a760aa8533a672b6760e21252\neovim.model.fs', 5, 0, 0, 1, 2, 0, 4002
'../in/flagged_repos/fvim/before\f384277f4d56d50a760aa8533a672b6760e21252\neovim.rpc.fs', 23, 1, 1, 26, 5, 0, 5010
'../in/flagged_repos/fvim/before\f384277f4d56d50a760aa8533a672b6760e21252\Program.fs', 1, 0, 0, 0, 0, 1, 396
'../in/flagged_repos/fvim/before\f48ac0e65201f3542021b5cbaaa6babc66c0b351\GridViewModel.fs', 154, 14, 13, 3, 1, 0, 7371
'../in/flagged_repos/fvim/before\fd39a12e1e3be5cbce0acdde1e733ea7a8daa41f\neovim.model.fs', 13, 4, 4, 4, 0, 0, 5489
'../in/flagged_repos/fvim/before\fd670f8f88836ac57f830cb1372678f3accef1d5\EditorViewModel.fs', 78, 6, 5, 0, 1, 0, 4615
'../in/flagged_repos/fvim/before\fd670f8f88836ac57f830cb1372678f3accef1d5\MainWindow.xaml.fs', 40, 1, 0, 1, 0, 0, 2124
'../in/flagged_repos/fvim/before\fd670f8f88836ac57f830cb1372678f3accef1d5\Program.fs', 7, 0, 0, 0, 1, 1, 1154
'../in/flagged_repos/fvim/before\fd670f8f88836ac57f830cb1372678f3accef1d5\TitleBar.xaml.fs', 10, 1, 0, 0, 0, 0, 437
'../in/flagged_repos/fvim/before\fd670f8f88836ac57f830cb1372678f3accef1d5\ViewModelBase.fs', 5, 2, 0, 0, 0, 0, 758
