Path, MutableCount, DoCount, LoopCount, ArrayCount, ExceptionCount, IOCount, TokenCount
'../in/flagged_repos/ZeroToNine/before\213bc42ab73f1e6bf41e63b7459719d20ac93cc2\AssemblyInfo.fs', 0, 0, 0, 0, 0, 0, 161
'../in/flagged_repos/ZeroToNine/before\47a1a70168222ebfcd2686091ca203402d8c9003\AssemblyInfo.fs', 0, 0, 0, 0, 0, 0, 161
'../in/flagged_repos/ZeroToNine/before\5e4fd06dab73ba53146b2f82355877f93c26f696\AssemblyInfo.fs', 0, 0, 0, 0, 0, 0, 161
'../in/flagged_repos/ZeroToNine/before\faad199096973942ecff478c037e8075700a6ebf\AssemblyInfo.fs', 0, 0, 0, 0, 0, 0, 161
