Path, MutableCount, DoCount, LoopCount, ArrayCount, ExceptionCount, IOCount, TokenCount
'../in/flagged_repos/fsharp/before\9129c34bae5c95de3ba7d1d1b74f6864ea8e29b3\single-neg-test.fs', 0, 0, 0, 0, 0, 1, 1394
'../in/flagged_repos/fsharp/before\9129c34bae5c95de3ba7d1d1b74f6864ea8e29b3\single-test-build.fs', 0, 1, 0, 0, 0, 1, 1857
'../in/flagged_repos/fsharp/before\9129c34bae5c95de3ba7d1d1b74f6864ea8e29b3\tests_core.fs', 0, 2, 0, 0, 0, 1, 18639
'../in/flagged_repos/fsharp/before\9129c34bae5c95de3ba7d1d1b74f6864ea8e29b3\tests_optimize.fs', 0, 0, 0, 0, 0, 1, 2078
'../in/flagged_repos/fsharp/before\9129c34bae5c95de3ba7d1d1b74f6864ea8e29b3\tests_regression.fs', 0, 0, 0, 0, 0, 1, 1738
'../in/flagged_repos/fsharp/before\9129c34bae5c95de3ba7d1d1b74f6864ea8e29b3\tests_tools.fs', 0, 0, 0, 0, 0, 1, 367
'../in/flagged_repos/fsharp/before\9129c34bae5c95de3ba7d1d1b74f6864ea8e29b3\tests_typecheck.fs', 0, 0, 0, 0, 0, 1, 1622
'../in/flagged_repos/fsharp/before\9129c34bae5c95de3ba7d1d1b74f6864ea8e29b3\tests_typeProviders.fs', 0, 0, 0, 0, 0, 1, 4148
'../in/flagged_repos/fsharp/before\923f42cbf33c0b17dd51ce54529b228db9aff968\LanguageService.fs', 11, 8, 8, 2, 3, 1, 5711
'../in/flagged_repos/fsharp/before\c6bbef55bbcd9ede1796d95e475ca160e73ff4a9\array.fs', 97, 49, 49, 8, 3, 0, 12608
'../in/flagged_repos/fsharp/before\c6bbef55bbcd9ede1796d95e475ca160e73ff4a9\local.fs', 30, 15, 15, 2, 6, 0, 8922
'../in/flagged_repos/fsharp/before\c6bbef55bbcd9ede1796d95e475ca160e73ff4a9\seq.fs', 144, 39, 40, 0, 21, 0, 17682
'../in/flagged_repos/fsharp/before\c6bbef55bbcd9ede1796d95e475ca160e73ff4a9\SR.fs', 0, 0, 0, 0, 0, 0, 1463
'../in/flagged_repos/fsharp/before\cc1b137bc17f401a0cc669ff8fc598714d0fe652\AddOpenCodeFixProvider.fs', 0, 1, 1, 0, 0, 0, 1723
'../in/flagged_repos/fsharp/before\cc1b137bc17f401a0cc669ff8fc598714d0fe652\BackgroundRequests.fs', 21, 2, 2, 2, 2, 0, 2619
'../in/flagged_repos/fsharp/before\cc1b137bc17f401a0cc669ff8fc598714d0fe652\BlockStructureService.fs', 0, 0, 0, 0, 0, 0, 1265
'../in/flagged_repos/fsharp/before\cc1b137bc17f401a0cc669ff8fc598714d0fe652\BraceMatchingService.fs', 0, 0, 0, 0, 0, 0, 377
'../in/flagged_repos/fsharp/before\cc1b137bc17f401a0cc669ff8fc598714d0fe652\BreakpointResolutionService.fs', 0, 0, 0, 0, 0, 0, 520
'../in/flagged_repos/fsharp/before\cc1b137bc17f401a0cc669ff8fc598714d0fe652\ClassificationDefinitions.fs', 8, 7, 1, 0, 1, 0, 1822
'../in/flagged_repos/fsharp/before\cc1b137bc17f401a0cc669ff8fc598714d0fe652\ColorizationService.fs', 0, 2, 1, 0, 0, 0, 609
'../in/flagged_repos/fsharp/before\cc1b137bc17f401a0cc669ff8fc598714d0fe652\Colorize.fs', 46, 8, 7, 2, 2, 0, 3012
'../in/flagged_repos/fsharp/before\cc1b137bc17f401a0cc669ff8fc598714d0fe652\CompletionProvider.fs', 6, 0, 0, 3, 0, 0, 3072
'../in/flagged_repos/fsharp/before\cc1b137bc17f401a0cc669ff8fc598714d0fe652\CompletionService.fs', 0, 0, 0, 0, 0, 0, 387
'../in/flagged_repos/fsharp/before\cc1b137bc17f401a0cc669ff8fc598714d0fe652\Constants.fs', 0, 0, 0, 0, 0, 0, 264
'../in/flagged_repos/fsharp/before\cc1b137bc17f401a0cc669ff8fc598714d0fe652\DocumentDiagnosticAnalyzer.fs', 9, 0, 0, 1, 0, 0, 1316
'../in/flagged_repos/fsharp/before\cc1b137bc17f401a0cc669ff8fc598714d0fe652\DocumentHighlightsService.fs', 0, 1, 1, 1, 0, 0, 1060
'../in/flagged_repos/fsharp/before\cc1b137bc17f401a0cc669ff8fc598714d0fe652\FileSystemCompletion.fs', 0, 0, 0, 0, 0, 1, 1508
'../in/flagged_repos/fsharp/before\cc1b137bc17f401a0cc669ff8fc598714d0fe652\FindUsagesService.fs', 0, 5, 5, 1, 0, 0, 1515
'../in/flagged_repos/fsharp/before\cc1b137bc17f401a0cc669ff8fc598714d0fe652\FSharpLanguageServiceTestable.fs', 29, 2, 2, 0, 12, 1, 1970
'../in/flagged_repos/fsharp/before\cc1b137bc17f401a0cc669ff8fc598714d0fe652\FSharpSource.fs', 61, 10, 9, 3, 2, 0, 5950
'../in/flagged_repos/fsharp/before\cc1b137bc17f401a0cc669ff8fc598714d0fe652\GotoDefinition.fs', 0, 0, 0, 0, 0, 1, 910
'../in/flagged_repos/fsharp/before\cc1b137bc17f401a0cc669ff8fc598714d0fe652\GoToDefinitionService.fs', 1, 0, 0, 0, 2, 2, 3422
'../in/flagged_repos/fsharp/before\cc1b137bc17f401a0cc669ff8fc598714d0fe652\HelpContextService.fs', 0, 0, 0, 0, 1, 0, 1177
'../in/flagged_repos/fsharp/before\cc1b137bc17f401a0cc669ff8fc598714d0fe652\ImplementInterfaceCodeFixProvider.fs', 0, 0, 0, 0, 0, 0, 2112
'../in/flagged_repos/fsharp/before\cc1b137bc17f401a0cc669ff8fc598714d0fe652\IndentationService.fs', 0, 0, 0, 0, 0, 0, 999
'../in/flagged_repos/fsharp/before\cc1b137bc17f401a0cc669ff8fc598714d0fe652\InlineRenameService.fs', 0, 1, 1, 0, 1, 0, 1901
'../in/flagged_repos/fsharp/before\cc1b137bc17f401a0cc669ff8fc598714d0fe652\Intellisense.fs', 15, 7, 6, 3, 4, 0, 5831
'../in/flagged_repos/fsharp/before\cc1b137bc17f401a0cc669ff8fc598714d0fe652\LanguageDebugInfoService.fs', 0, 0, 0, 0, 0, 0, 626
'../in/flagged_repos/fsharp/before\cc1b137bc17f401a0cc669ff8fc598714d0fe652\LanguageService.fs', 12, 10, 10, 2, 3, 2, 4707
'../in/flagged_repos/fsharp/before\cc1b137bc17f401a0cc669ff8fc598714d0fe652\NavigateToSearchService.fs', 4, 5, 5, 5, 0, 1, 2965
'../in/flagged_repos/fsharp/before\cc1b137bc17f401a0cc669ff8fc598714d0fe652\NavigationBarItemService.fs', 0, 0, 0, 3, 0, 0, 667
'../in/flagged_repos/fsharp/before\cc1b137bc17f401a0cc669ff8fc598714d0fe652\prim-types.fs', 143, 42, 40, 19, 8, 0, 99805
'../in/flagged_repos/fsharp/before\cc1b137bc17f401a0cc669ff8fc598714d0fe652\ProjectSitesAndFiles.fs', 6, 3, 3, 6, 6, 1, 2590
'../in/flagged_repos/fsharp/before\cc1b137bc17f401a0cc669ff8fc598714d0fe652\ProposeUppercaseLabel.fs', 0, 0, 0, 0, 0, 0, 308
'../in/flagged_repos/fsharp/before\cc1b137bc17f401a0cc669ff8fc598714d0fe652\QuickInfoProvider.fs', 0, 0, 0, 0, 0, 0, 2798
'../in/flagged_repos/fsharp/before\cc1b137bc17f401a0cc669ff8fc598714d0fe652\RemoveUnusedOpens.fs', 0, 0, 0, 0, 0, 0, 468
'../in/flagged_repos/fsharp/before\cc1b137bc17f401a0cc669ff8fc598714d0fe652\RenameUnusedValue.fs', 0, 0, 0, 0, 0, 0, 818
'../in/flagged_repos/fsharp/before\cc1b137bc17f401a0cc669ff8fc598714d0fe652\salsa.fs', 113, 12, 11, 6, 32, 15, 17077
'../in/flagged_repos/fsharp/before\cc1b137bc17f401a0cc669ff8fc598714d0fe652\seq.fs', 114, 42, 42, 6, 6, 0, 14218
'../in/flagged_repos/fsharp/before\cc1b137bc17f401a0cc669ff8fc598714d0fe652\seqcore.fs', 34, 0, 0, 0, 15, 0, 4015
'../in/flagged_repos/fsharp/before\cc1b137bc17f401a0cc669ff8fc598714d0fe652\SignatureHelp.fs', 0, 4, 4, 6, 1, 0, 2241
'../in/flagged_repos/fsharp/before\cc1b137bc17f401a0cc669ff8fc598714d0fe652\SimplifyNameDiagnosticAnalyzer.fs', 1, 2, 1, 0, 1, 0, 1496
'../in/flagged_repos/fsharp/before\cc1b137bc17f401a0cc669ff8fc598714d0fe652\SourceFile.fs', 0, 0, 0, 0, 0, 1, 183
'../in/flagged_repos/fsharp/before\cc1b137bc17f401a0cc669ff8fc598714d0fe652\SymbolHelpers.fs', 4, 3, 3, 1, 0, 0, 1149
'../in/flagged_repos/fsharp/before\cc1b137bc17f401a0cc669ff8fc598714d0fe652\Tests.LanguageService.General.fs', 1, 7, 7, 1, 0, 2, 4012
'../in/flagged_repos/fsharp/before\cc1b137bc17f401a0cc669ff8fc598714d0fe652\Tests.LanguageService.ParameterInfo.fs', 0, 14, 14, 7, 3, 0, 13851
'../in/flagged_repos/fsharp/before\cc1b137bc17f401a0cc669ff8fc598714d0fe652\UnusedDeclarationsAnalyzer.fs', 0, 1, 0, 0, 0, 0, 1032
'../in/flagged_repos/fsharp/before\cc1b137bc17f401a0cc669ff8fc598714d0fe652\UnusedOpensDiagnosticAnalyzer.fs', 0, 5, 4, 0, 0, 0, 2147
'../in/flagged_repos/fsharp/before\cc1b137bc17f401a0cc669ff8fc598714d0fe652\XmlDocCommandService.fs', 2, 0, 0, 0, 1, 0, 1300
'../in/flagged_repos/fsharp/before\cc1b137bc17f401a0cc669ff8fc598714d0fe652\XmlDocumentation.fs', 13, 7, 6, 2, 2, 0, 3523
'../in/flagged_repos/fsharp/before\dc638b3619573d252cede915b89e70197fe34135\SurfaceArea.4.0.fs', 4, 2, 2, 1, 0, 0, 3790
'../in/flagged_repos/fsharp/before\dc638b3619573d252cede915b89e70197fe34135\SurfaceArea.Portable.fs', 4, 2, 2, 2, 0, 3, 3901
'../in/flagged_repos/fsharp/before\e31bc96e8a5e5742af1c6c45d55d5cc06bb524cb\FSComp.fs', 4, 0, 1, 1, 2, 0, 59791
