Path, MutableCount, DoCount, LoopCount, ArrayCount, ExceptionCount, IOCount, TokenCount
'../in/flagged_repos/fbus/before\13eda4ec32896d7a050db3937e380ac1dd268209\Transport.fs', 2, 1, 0, 0, 1, 0, 1240
'../in/flagged_repos/fbus/before\3fe58e5c0953229eb79e868937cce06990740afb\Container.fs', 4, 0, 0, 0, 1, 0, 591
'../in/flagged_repos/fbus/before\3fe58e5c0953229eb79e868937cce06990740afb\Program.fs', 0, 0, 0, 0, 0, 0, 320
'../in/flagged_repos/fbus/before\3fe58e5c0953229eb79e868937cce06990740afb\SerializerBenchmark.fs', 4, 0, 0, 0, 0, 0, 409
'../in/flagged_repos/fbus/before\3fe58e5c0953229eb79e868937cce06990740afb\Testing.fs', 0, 0, 0, 0, 0, 0, 145
'../in/flagged_repos/fbus/before\3fe58e5c0953229eb79e868937cce06990740afb\Transports.fs', 4, 0, 0, 0, 1, 0, 800
'../in/flagged_repos/fbus/before\83a31e293bfb9a24825e2c77e2a571e4a2630ca4\GenericHost.fs', 0, 0, 0, 0, 0, 0, 145
'../in/flagged_repos/fbus/before\8e088a425e04b886234e974128cbbd354462467d\Builder.fs', 0, 0, 0, 0, 1, 0, 544
'../in/flagged_repos/fbus/before\8e088a425e04b886234e974128cbbd354462467d\RabbitMQ.fs', 0, 0, 0, 0, 4, 0, 1113
'../in/flagged_repos/fbus/before\928854c3ff66eb9658f172bdebb55b660729b0ae\Json.fs', 0, 0, 0, 0, 0, 0, 63
'../in/flagged_repos/fbus/before\a43e23aa059604caf9bef58e9b3c3440fede8627\RabbitMQ.fs', 0, 1, 0, 0, 1, 0, 1182
'../in/flagged_repos/fbus/before\b3bb122857f9ecd7d06031f194a96f85532cef65\RabbitMQ.fs', 2, 1, 0, 0, 1, 0, 1240
'../in/flagged_repos/fbus/before\bcd61b9cc29f9e427f3c89f1b2d93de3efd17fa2\Bridge.fs', 0, 0, 0, 0, 0, 0, 458
'../in/flagged_repos/fbus/before\bcd61b9cc29f9e427f3c89f1b2d93de3efd17fa2\Serializer.fs', 0, 0, 0, 0, 2, 0, 228
'../in/flagged_repos/fbus/before\bdac46a6a01a8d776b84501e5a630309741b3676\Program.fs', 1, 1, 1, 1, 0, 0, 407
'../in/flagged_repos/fbus/before\bdac46a6a01a8d776b84501e5a630309741b3676\Transport.fs', 2, 1, 0, 0, 1, 0, 1324
'../in/flagged_repos/fbus/before\d15086eed9a8e4f98495c3c0668d50430955e3ef\Bridge.fs', 0, 0, 0, 0, 0, 0, 50
'../in/flagged_repos/fbus/before\d15086eed9a8e4f98495c3c0668d50430955e3ef\Builder.fs', 0, 0, 0, 0, 6, 0, 1228
'../in/flagged_repos/fbus/before\d15086eed9a8e4f98495c3c0668d50430955e3ef\GenericHost.fs', 0, 0, 0, 0, 0, 0, 138
'../in/flagged_repos/fbus/before\d15086eed9a8e4f98495c3c0668d50430955e3ef\InMemory.fs', 0, 0, 0, 0, 0, 0, 88
'../in/flagged_repos/fbus/before\d15086eed9a8e4f98495c3c0668d50430955e3ef\Json.fs', 0, 0, 0, 0, 0, 0, 91
'../in/flagged_repos/fbus/before\d15086eed9a8e4f98495c3c0668d50430955e3ef\Program.fs', 0, 0, 0, 1, 0, 0, 194
'../in/flagged_repos/fbus/before\d15086eed9a8e4f98495c3c0668d50430955e3ef\RabbitMQ.fs', 0, 0, 0, 0, 0, 0, 112
'../in/flagged_repos/fbus/before\e6816bc0e90bfaa69b41ecc02718cb33c5d147fd\Container.fs', 4, 0, 0, 0, 1, 0, 573
'../in/flagged_repos/fbus/before\e6816bc0e90bfaa69b41ecc02718cb33c5d147fd\Program.fs', 0, 0, 0, 0, 0, 0, 318
'../in/flagged_repos/fbus/before\e6816bc0e90bfaa69b41ecc02718cb33c5d147fd\SerializerBenchmark.fs', 4, 0, 0, 0, 0, 0, 395
'../in/flagged_repos/fbus/before\e6816bc0e90bfaa69b41ecc02718cb33c5d147fd\Testing.fs', 0, 0, 0, 0, 0, 0, 124
'../in/flagged_repos/fbus/before\e6816bc0e90bfaa69b41ecc02718cb33c5d147fd\Transports.fs', 12, 0, 0, 0, 2, 0, 1273
'../in/flagged_repos/fbus/before\ed9fc2fbc0b597102c1730555328bf2f423b6d02\Bridge.fs', 0, 0, 0, 0, 0, 0, 467
'../in/flagged_repos/fbus/before\ed9fc2fbc0b597102c1730555328bf2f423b6d02\Serializer.fs', 0, 0, 0, 0, 2, 0, 151
'../in/flagged_repos/fbus/before\fc895739eb34ddb4f4dfa423e3857c33b2636210\GenericHost.fs', 0, 0, 0, 0, 0, 0, 144
