Path, MutableCount, DoCount, LoopCount, ArrayCount, ExceptionCount, IOCount, TokenCount
'../in/flagged_repos/fvim/after\ee9fcf901b975b4f5c53dd9d0fca2b4faef2a314\common.fs', 11, 0, 0, 6, 3, 2, 2147
'../in/flagged_repos/fvim/after\ee9fcf901b975b4f5c53dd9d0fca2b4faef2a314\model.fs', 22, 7, 7, 5, 0, 0, 8903
'../in/flagged_repos/fvim/after\ee9fcf901b975b4f5c53dd9d0fca2b4faef2a314\neovim.fs', 22, 2, 2, 12, 7, 9, 3343
'../in/flagged_repos/fvim/after\ee9fcf901b975b4f5c53dd9d0fca2b4faef2a314\Program.fs', 5, 0, 0, 0, 2, 1, 1346
'../in/flagged_repos/fvim/after\ee9fcf901b975b4f5c53dd9d0fca2b4faef2a314\states.fs', 38, 0, 0, 2, 5, 0, 2636
'../in/flagged_repos/fvim/after\f384277f4d56d50a760aa8533a672b6760e21252\getopt.fs', 0, 0, 0, 0, 0, 0, 326
'../in/flagged_repos/fvim/after\f384277f4d56d50a760aa8533a672b6760e21252\log.fs', 2, 0, 0, 0, 0, 1, 239
'../in/flagged_repos/fvim/after\f384277f4d56d50a760aa8533a672b6760e21252\neovim.model.fs', 5, 0, 0, 1, 2, 0, 3998
'../in/flagged_repos/fvim/after\f384277f4d56d50a760aa8533a672b6760e21252\neovim.rpc.fs', 23, 1, 1, 26, 4, 0, 5035
'../in/flagged_repos/fvim/after\f384277f4d56d50a760aa8533a672b6760e21252\Program.fs', 1, 0, 0, 0, 0, 1, 387
'../in/flagged_repos/fvim/after\f48ac0e65201f3542021b5cbaaa6babc66c0b351\GridViewModel.fs', 154, 14, 13, 3, 1, 0, 7401
'../in/flagged_repos/fvim/after\fd39a12e1e3be5cbce0acdde1e733ea7a8daa41f\neovim.model.fs', 13, 4, 4, 4, 0, 0, 5365
'../in/flagged_repos/fvim/after\fd670f8f88836ac57f830cb1372678f3accef1d5\EditorViewModel.fs', 78, 6, 5, 0, 1, 0, 4615
'../in/flagged_repos/fvim/after\fd670f8f88836ac57f830cb1372678f3accef1d5\MainWindow.xaml.fs', 39, 1, 0, 1, 0, 0, 2117
'../in/flagged_repos/fvim/after\fd670f8f88836ac57f830cb1372678f3accef1d5\Program.fs', 6, 0, 0, 0, 1, 1, 1142
'../in/flagged_repos/fvim/after\fd670f8f88836ac57f830cb1372678f3accef1d5\TitleBar.xaml.fs', 10, 1, 0, 0, 0, 0, 417
'../in/flagged_repos/fvim/after\fd670f8f88836ac57f830cb1372678f3accef1d5\ViewModelBase.fs', 5, 2, 0, 0, 0, 0, 758
