Path, MutableCount, DoCount, LoopCount, ArrayCount, ExceptionCount, IOCount, TokenCount
'../in/flagged_repos/oryx/after\53709e926cc5c259a5b4ba0b8e764d57e76f275c\Error.fs', 7, 1, 1, 0, 2, 0, 1105
'../in/flagged_repos/oryx/after\53709e926cc5c259a5b4ba0b8e764d57e76f275c\HttpHandler.fs', 0, 0, 0, 0, 3, 1, 3045
'../in/flagged_repos/oryx/after\5cb212dcad392eca766dba75f07415a667127075\Common.fs', 13, 1, 0, 0, 1, 1, 1608
'../in/flagged_repos/oryx/after\5cb212dcad392eca766dba75f07415a667127075\Context.fs', 0, 0, 0, 0, 0, 0, 981
'../in/flagged_repos/oryx/after\5cb212dcad392eca766dba75f07415a667127075\Fetch.fs', 15, 0, 0, 0, 0, 0, 2176
'../in/flagged_repos/oryx/after\5cb212dcad392eca766dba75f07415a667127075\Handler.fs', 0, 1, 1, 0, 2, 1, 2900
'../in/flagged_repos/oryx/after\5cb212dcad392eca766dba75f07415a667127075\JsonPushStreamContent.fs', 2, 1, 0, 0, 0, 1, 263
'../in/flagged_repos/oryx/after\5cb212dcad392eca766dba75f07415a667127075\Retry.fs', 0, 0, 0, 0, 0, 0, 390
'../in/flagged_repos/oryx/after\60b7415bf0af81f5311d365cfee081bd70418b41\Builder.fs', 0, 0, 0, 0, 0, 0, 365
'../in/flagged_repos/oryx/after\60b7415bf0af81f5311d365cfee081bd70418b41\Common.fs', 13, 1, 0, 0, 1, 1, 1644
'../in/flagged_repos/oryx/after\60b7415bf0af81f5311d365cfee081bd70418b41\Context.fs', 0, 0, 0, 0, 1, 0, 1836
'../in/flagged_repos/oryx/after\60b7415bf0af81f5311d365cfee081bd70418b41\Handler.fs', 0, 0, 0, 0, 10, 0, 1821
'../in/flagged_repos/oryx/after\648e093f2f95777bda731bfd3221c54e4580f66f\Context.fs', 0, 0, 0, 0, 1, 0, 1378
'../in/flagged_repos/oryx/after\648e093f2f95777bda731bfd3221c54e4580f66f\Logging.fs', 0, 0, 0, 0, 0, 0, 769
'../in/flagged_repos/oryx/after\6daee178a8f9a86b2e58345a31e0212fa1950f4c\Common.fs', 13, 1, 0, 0, 3, 1, 1456
'../in/flagged_repos/oryx/after\6daee178a8f9a86b2e58345a31e0212fa1950f4c\Core.fs', 5, 1, 1, 0, 4, 0, 2967
'../in/flagged_repos/oryx/after\6daee178a8f9a86b2e58345a31e0212fa1950f4c\Error.fs', 9, 1, 1, 0, 2, 0, 1479
'../in/flagged_repos/oryx/after\6daee178a8f9a86b2e58345a31e0212fa1950f4c\Handler.fs', 0, 0, 0, 0, 15, 0, 1818
'../in/flagged_repos/oryx/after\6daee178a8f9a86b2e58345a31e0212fa1950f4c\HttpHandler.fs', 0, 0, 0, 0, 4, 1, 3140
'../in/flagged_repos/oryx/after\71e08969ac54625b01f6a3052e98f6d670c08023\Error.fs', 9, 1, 1, 0, 2, 0, 1472
'../in/flagged_repos/oryx/after\83295c21cd8a1228354980fec3f3995db2ef5855\Handler.fs', 0, 0, 0, 0, 28, 0, 2296
'../in/flagged_repos/oryx/after\9a31d4754015b30973b2b245e5879086d41ecc6a\Builder.fs', 0, 0, 0, 0, 0, 0, 600
'../in/flagged_repos/oryx/after\9a31d4754015b30973b2b245e5879086d41ecc6a\Common.fs', 13, 1, 0, 0, 1, 1, 1645
'../in/flagged_repos/oryx/after\9a31d4754015b30973b2b245e5879086d41ecc6a\Error.fs', 0, 0, 0, 0, 0, 0, 377
'../in/flagged_repos/oryx/after\9a31d4754015b30973b2b245e5879086d41ecc6a\Fetch.fs', 2, 3, 3, 0, 1, 0, 867
'../in/flagged_repos/oryx/after\9a31d4754015b30973b2b245e5879086d41ecc6a\Handler.fs', 0, 0, 0, 0, 10, 0, 1821
'../in/flagged_repos/oryx/after\9a31d4754015b30973b2b245e5879086d41ecc6a\Logging.fs', 0, 0, 0, 0, 0, 0, 928
