Path, MutableCount, DoCount, LoopCount, ArrayCount, ExceptionCount, IOCount, TokenCount
'../in/flagged_repos/core/after\48276f53a6413c61ae5205e9f7e8f3f2e6b41621\Regression.fs', 9, 9, 7, 21, 5, 0, 2581
'../in/flagged_repos/core/after\4891566228b40b4f5c579a04af99442fb1e5d86c\CommandTools.fs', 11, 5, 5, 5, 4, 1, 3819
'../in/flagged_repos/core/after\4891566228b40b4f5c579a04af99442fb1e5d86c\Program.fs', 25, 2, 4, 4, 5, 1, 3283
'../in/flagged_repos/core/after\5240d0f32f366f8a14428739c21e60104468d817\Program.fs', 30, 2, 4, 3, 8, 1, 3040
'../in/flagged_repos/core/after\568edc5bd5751eb2410fdd98ed7493c921228a00\ArgCurrying.fs', 9, 5, 5, 0, 2, 0, 3165
'../in/flagged_repos/core/after\568edc5bd5751eb2410fdd98ed7493c921228a00\Regression.fs', 24, 18, 12, 25, 6, 0, 6725
'../in/flagged_repos/core/after\58dc5210df1bc62d82e2328ffce6dddbc1959e90\WebSharperTask.fs', 17, 7, 6, 8, 4, 1, 4096
'../in/flagged_repos/core/after\5c2d30a44fcc1b393a2591216d2098d5d642933d\InferredRouter.fs', 45, 5, 7, 16, 1, 0, 9746
'../in/flagged_repos/core/after\5c2d30a44fcc1b393a2591216d2098d5d642933d\Routers.fs', 3, 1, 1, 2, 0, 0, 2742
'../in/flagged_repos/core/after\5dee70ce49f4a95320be846548151f2f08ed13fa\Bundle.fs', 8, 2, 2, 2, 3, 1, 2774
'../in/flagged_repos/core/after\63e58989d08da2426596edffc4123c2e6718fe86\ErrorPrinting.fs', 0, 3, 3, 0, 1, 1, 851
'../in/flagged_repos/core/after\63e58989d08da2426596edffc4123c2e6718fe86\Main.fs', 0, 0, 0, 0, 1, 1, 520
'../in/flagged_repos/core/after\63e58989d08da2426596edffc4123c2e6718fe86\Program.fs', 26, 2, 4, 3, 7, 1, 2686
'../in/flagged_repos/core/after\6634534edb216f1acdbec595c8d385dd429c7a06\FrontEnd.fs', 4, 5, 5, 2, 2, 0, 2740
'../in/flagged_repos/core/after\6634534edb216f1acdbec595c8d385dd429c7a06\Program.fs', 30, 2, 4, 3, 8, 1, 3283
'../in/flagged_repos/core/after\6ee22c698dfb860ddd07428bf49ade12f3670273\Breaker.fs', 6, 7, 9, 0, 8, 0, 11328
'../in/flagged_repos/core/after\6ee22c698dfb860ddd07428bf49ade12f3670273\CompilationHelpers.fs', 55, 9, 12, 0, 6, 0, 11385
'../in/flagged_repos/core/after\6ee22c698dfb860ddd07428bf49ade12f3670273\Regression.fs', 16, 18, 12, 23, 5, 0, 4672
'../in/flagged_repos/core/after\6ee22c698dfb860ddd07428bf49ade12f3670273\Translator.fs', 21, 4, 4, 0, 18, 0, 14907
'../in/flagged_repos/core/after\70d27a119717f25643e9075fb9459233b3943990\ArrayModule.fs', 46, 36, 36, 12, 9, 0, 7720
'../in/flagged_repos/core/after\70d27a119717f25643e9075fb9459233b3943990\CollectionInternals.fs', 42, 19, 19, 3, 5, 0, 2665
'../in/flagged_repos/core/after\70d27a119717f25643e9075fb9459233b3943990\ListModule.fs', 70, 17, 17, 0, 5, 0, 6146
'../in/flagged_repos/core/after\70d27a119717f25643e9075fb9459233b3943990\Seq.fs', 4, 7, 8, 76, 2, 0, 9184
'../in/flagged_repos/core/after\70d27a119717f25643e9075fb9459233b3943990\SeqModule.fs', 83, 22, 23, 1, 9, 0, 8131
'../in/flagged_repos/core/after\7189327794556dcdab1fb2e0ee8568ec9395d1b7\Api.fs', 2, 1, 0, 0, 0, 0, 995
'../in/flagged_repos/core/after\774e72d85ed16aaa41a29a2d568f0d5d831b2ad7\Config.fs', 0, 0, 0, 0, 0, 0, 167
'../in/flagged_repos/core/after\774e72d85ed16aaa41a29a2d568f0d5d831b2ad7\Main.fs', 0, 4, 4, 0, 1, 1, 1582
'../in/flagged_repos/core/after\7acd68e2ecf24a2a13423feaee38d213242b4def\ClientSideJson.fs', 5, 10, 5, 10, 0, 0, 5176
'../in/flagged_repos/core/after\7f84c583a52b840eab42f5c6539882a150112f9c\Json.fs', 6, 13, 26, 13, 95, 10, 22939
'../in/flagged_repos/core/after\84edb2c3b1427e389e3a78e26da45822afb3a1c8\Json.fs', 6, 9, 15, 8, 68, 8, 15835
'../in/flagged_repos/core/after\86e55425586d2df3141251db220b470a81317b0f\Seq.fs', 4, 7, 8, 80, 2, 0, 9531
'../in/flagged_repos/core/after\86e55425586d2df3141251db220b470a81317b0f\SeqModule.fs', 83, 22, 23, 1, 9, 0, 8163
'../in/flagged_repos/core/after\89d92f11790b2be02a852fd827d3797f03601f18\Breaker.fs', 6, 7, 9, 0, 8, 0, 12192
'../in/flagged_repos/core/after\89d92f11790b2be02a852fd827d3797f03601f18\CompilationHelpers.fs', 56, 9, 12, 0, 6, 0, 12521
'../in/flagged_repos/core/after\89d92f11790b2be02a852fd827d3797f03601f18\Regression.fs', 19, 18, 12, 24, 6, 0, 5678
'../in/flagged_repos/core/after\89d92f11790b2be02a852fd827d3797f03601f18\TailCalls.fs', 38, 15, 16, 0, 1, 0, 4885
'../in/flagged_repos/core/after\8cc531df93b6a14daa65034ee6db1b07a102047a\Ecma.fs', 0, 0, 0, 0, 0, 0, 3609
'../in/flagged_repos/core/after\ab77df24d18ab3b1a04b4ebab10c673e6b7fbf06\Content.fs', 1, 3, 3, 0, 4, 6, 6502
'../in/flagged_repos/core/after\abb702689249218c251724d7b7f2af9036a29e20\Packager.fs', 0, 5, 5, 0, 5, 0, 2391
'../in/flagged_repos/core/after\b1d38e208ec3d412e319b634b751ec33ef1d2497\UrlEncoding.fs', 4, 1, 10, 9, 0, 2, 3885
'../in/flagged_repos/core/after\bcb6ef6bea42fdd359774c53b5ab01d0fed25a30\Main.fs', 10, 1, 1, 0, 2, 1, 583
'../in/flagged_repos/core/after\bcb6ef6bea42fdd359774c53b5ab01d0fed25a30\RpcModule.fs', 7, 1, 0, 1, 1, 1, 2180
'../in/flagged_repos/core/after\bd0501d45c5b589e77800d736643ce9eb8504bb1\Translator.fs', 54, 5, 5, 0, 21, 0, 20174
'../in/flagged_repos/core/after\bda163cc8507ce5431bdef890f3535312747f1db\ActionEncoding.fs', 4, 0, 4, 9, 2, 7, 11619
'../in/flagged_repos/core/after\bda163cc8507ce5431bdef890f3535312747f1db\SampleSite.fs', 0, 1, 0, 0, 0, 0, 2048
'../in/flagged_repos/core/after\cc3678db641c9abcc3111b26310ab0b8e65a63de\Macros.fs', 3, 3, 3, 2, 13, 0, 13993
'../in/flagged_repos/core/after\cc3678db641c9abcc3111b26310ab0b8e65a63de\RouterInfer.Client.fs', 7, 1, 1, 20, 8, 0, 6190
'../in/flagged_repos/core/after\cc3678db641c9abcc3111b26310ab0b8e65a63de\RouterInfer.Server.fs', 8, 0, 0, 15, 5, 0, 3823
'../in/flagged_repos/core/after\cc3678db641c9abcc3111b26310ab0b8e65a63de\Routers.fs', 3, 1, 1, 2, 0, 0, 2119
'../in/flagged_repos/core/after\ceac92b57d2ac73956715c9654f341ac293dcf6a\Definition.fs', 0, 0, 1, 0, 0, 0, 8537
'../in/flagged_repos/core/after\cf9714457707f2601b42c7613e0c6f03fa14f34b\WebSharperTask.fs', 2, 6, 9, 4, 2, 1, 3379
'../in/flagged_repos/core/after\d94affa53fb50837989e7acd98e723508b23e921\DateTime.fs', 0, 0, 0, 0, 0, 0, 1521
'../in/flagged_repos/core/after\d94affa53fb50837989e7acd98e723508b23e921\JavaScript.Extensions.fs', 0, 1, 0, 0, 0, 0, 1403
'../in/flagged_repos/core/after\db8ebf4e55217ea903461e7da8cd31684faf44b0\Macros.fs', 3, 3, 3, 2, 13, 0, 13913
'../in/flagged_repos/core/after\db8ebf4e55217ea903461e7da8cd31684faf44b0\Tuple.fs', 0, 0, 0, 0, 0, 0, 4992
'../in/flagged_repos/core/after\e51a6e21ed600c4f537721162b8533170217cba7\Interop.fs', 0, 0, 0, 0, 0, 0, 12784
'../in/flagged_repos/core/after\e7a07eab2da72c6e3c30db8400a8c93fdbeb2796\ActionEncoding.fs', 4, 0, 7, 10, 2, 7, 9025
'../in/flagged_repos/core/after\edc30d736e051efe110c4bc1656660751f7892f9\Control.fs', 5, 0, 0, 1, 0, 0, 1454
'../in/flagged_repos/core/after\edc30d736e051efe110c4bc1656660751f7892f9\ScriptManager.fs', 4, 1, 1, 0, 1, 0, 1083
'../in/flagged_repos/core/after\ee3a173b841ce8daf364bde74a1db87c33d9693a\Translator.fs', 28, 4, 4, 0, 15, 0, 12960
'../in/flagged_repos/core/after\f145b39db208eabbc5cabb88998f1cbc94af0fc3\Macro.fs', 0, 0, 0, 0, 0, 0, 1869
'../in/flagged_repos/core/after\f145b39db208eabbc5cabb88998f1cbc94af0fc3\Operators.fs', 3, 0, 0, 0, 1, 0, 3283
'../in/flagged_repos/core/after\f145b39db208eabbc5cabb88998f1cbc94af0fc3\Set.fs', 0, 0, 0, 0, 0, 0, 818
'../in/flagged_repos/core/after\f672d9f452c6dab76ee7728c795946bb24072a76\CommandTools.fs', 11, 5, 5, 5, 4, 1, 3976
'../in/flagged_repos/core/after\f672d9f452c6dab76ee7728c795946bb24072a76\ErrorPrinting.fs', 0, 3, 3, 0, 1, 1, 872
'../in/flagged_repos/core/after\f672d9f452c6dab76ee7728c795946bb24072a76\Program.fs', 25, 2, 4, 4, 5, 1, 3361
'../in/flagged_repos/core/after\f672d9f452c6dab76ee7728c795946bb24072a76\Resources.fs', 1, 3, 3, 0, 3, 2, 3900
'../in/flagged_repos/core/after\f672d9f452c6dab76ee7728c795946bb24072a76\UnpackCommand.fs', 0, 5, 5, 1, 4, 1, 1572
'../in/flagged_repos/core/after\fe784a0c9cb5011079619f8291fb8b310d6374f9\CodeReader.fs', 13, 6, 7, 0, 25, 0, 25338
'../in/flagged_repos/core/after\fe784a0c9cb5011079619f8291fb8b310d6374f9\ProjectReader.fs', 13, 11, 12, 0, 13, 1, 8764
'../in/flagged_repos/core/after\ffc4bc679d5f44e3678bd0f23c6c2bfd7739614f\CssConstants.fs', 0, 0, 0, 0, 0, 0, 378
