Path, MutableCount, DoCount, LoopCount, ArrayCount, ExceptionCount, IOCount, TokenCount
'../in/flagged_repos/hacn/before\f931ae6fb3fffc2d00ba582a001c86443d04de8f\Core.fs', 28, 3, 3, 4, 3, 0, 2624
'../in/flagged_repos/hacn/before\f931ae6fb3fffc2d00ba582a001c86443d04de8f\Types.fs', 0, 0, 0, 0, 0, 0, 477
