Path, MutableCount, DoCount, LoopCount, ArrayCount, ExceptionCount, IOCount, TokenCount
'../in/flagged_repos/w10wheel.net/before\5aa891fb1fead2ac3c5c7b301abfca7738bf9d47\EventWaiter.fs', 6, 1, 1, 0, 0, 0, 993
'../in/flagged_repos/w10wheel.net/before\5aa891fb1fead2ac3c5c7b301abfca7738bf9d47\KEventHandler.fs', 4, 0, 0, 0, 0, 0, 999
'../in/flagged_repos/w10wheel.net/before\840f15fabe7f44a9770c9e1dceeeffa24c5eaea8\AppDef.fs', 0, 0, 0, 0, 0, 0, 28
'../in/flagged_repos/w10wheel.net/before\840f15fabe7f44a9770c9e1dceeeffa24c5eaea8\AssemblyInfo.fs', 0, 1, 0, 0, 0, 0, 157
'../in/flagged_repos/w10wheel.net/before\840f15fabe7f44a9770c9e1dceeeffa24c5eaea8\Ctx.fs', 179, 4, 4, 10, 13, 1, 11445
'../in/flagged_repos/w10wheel.net/before\840f15fabe7f44a9770c9e1dceeeffa24c5eaea8\Dialog.fs', 0, 0, 0, 0, 0, 0, 282
'../in/flagged_repos/w10wheel.net/before\840f15fabe7f44a9770c9e1dceeeffa24c5eaea8\EventHandler.fs', 23, 0, 0, 0, 0, 0, 3624
'../in/flagged_repos/w10wheel.net/before\840f15fabe7f44a9770c9e1dceeeffa24c5eaea8\EventWaiter.fs', 9, 1, 1, 0, 1, 0, 1186
'../in/flagged_repos/w10wheel.net/before\840f15fabe7f44a9770c9e1dceeeffa24c5eaea8\KEventHandler.fs', 5, 0, 0, 0, 0, 0, 1005
'../in/flagged_repos/w10wheel.net/before\840f15fabe7f44a9770c9e1dceeeffa24c5eaea8\Keyboard.fs', 0, 0, 0, 0, 0, 0, 552
'../in/flagged_repos/w10wheel.net/before\840f15fabe7f44a9770c9e1dceeeffa24c5eaea8\Mouse.fs', 0, 0, 0, 0, 0, 0, 1901
'../in/flagged_repos/w10wheel.net/before\840f15fabe7f44a9770c9e1dceeeffa24c5eaea8\ProcessPriority.fs', 3, 0, 0, 0, 0, 0, 170
'../in/flagged_repos/w10wheel.net/before\840f15fabe7f44a9770c9e1dceeeffa24c5eaea8\Program.fs', 0, 0, 0, 0, 1, 0, 648
'../in/flagged_repos/w10wheel.net/before\840f15fabe7f44a9770c9e1dceeeffa24c5eaea8\W10Message.fs', 0, 0, 0, 0, 0, 0, 507
'../in/flagged_repos/w10wheel.net/before\840f15fabe7f44a9770c9e1dceeeffa24c5eaea8\Windows.fs', 61, 2, 2, 7, 0, 0, 3429
'../in/flagged_repos/w10wheel.net/before\8e4551c8c9e22172dad7324976cff890ab0b57c9\AppDef.fs', 0, 0, 0, 0, 0, 0, 28
'../in/flagged_repos/w10wheel.net/before\8e4551c8c9e22172dad7324976cff890ab0b57c9\AssemblyInfo.fs', 0, 1, 0, 0, 0, 0, 157
'../in/flagged_repos/w10wheel.net/before\8e4551c8c9e22172dad7324976cff890ab0b57c9\Ctx.fs', 168, 9, 9, 10, 15, 1, 11472
'../in/flagged_repos/w10wheel.net/before\8e4551c8c9e22172dad7324976cff890ab0b57c9\EventHandler.fs', 11, 0, 0, 0, 0, 0, 3291
'../in/flagged_repos/w10wheel.net/before\8e4551c8c9e22172dad7324976cff890ab0b57c9\Windows.fs', 61, 2, 2, 7, 0, 0, 3121
'../in/flagged_repos/w10wheel.net/before\96e44ffa5d81e0e6758c516b17a38e839ac51592\AppDef.fs', 0, 0, 0, 0, 0, 0, 28
'../in/flagged_repos/w10wheel.net/before\96e44ffa5d81e0e6758c516b17a38e839ac51592\AssemblyInfo.fs', 0, 1, 0, 0, 0, 0, 157
'../in/flagged_repos/w10wheel.net/before\96e44ffa5d81e0e6758c516b17a38e839ac51592\EventHandler.fs', 23, 0, 0, 0, 0, 0, 3842
'../in/flagged_repos/w10wheel.net/before\96e44ffa5d81e0e6758c516b17a38e839ac51592\KEventHandler.fs', 4, 0, 0, 0, 0, 0, 999
'../in/flagged_repos/w10wheel.net/before\9b8924d532bd9b2a59dfbfd04ae75d7e9db8c18a\AppDef.fs', 0, 0, 0, 0, 0, 0, 28
'../in/flagged_repos/w10wheel.net/before\9b8924d532bd9b2a59dfbfd04ae75d7e9db8c18a\EventWaiter.fs', 0, 0, 0, 0, 0, 0, 702
'../in/flagged_repos/w10wheel.net/before\9b8924d532bd9b2a59dfbfd04ae75d7e9db8c18a\Windows.fs', 16, 2, 2, 6, 0, 0, 1946
'../in/flagged_repos/w10wheel.net/before\b6ba48bb0e357392c21842aa5ca8ff224a478880\AppDef.fs', 0, 0, 0, 0, 0, 0, 28
'../in/flagged_repos/w10wheel.net/before\b6ba48bb0e357392c21842aa5ca8ff224a478880\AssemblyInfo.fs', 0, 1, 0, 0, 0, 0, 157
'../in/flagged_repos/w10wheel.net/before\b6ba48bb0e357392c21842aa5ca8ff224a478880\EventWaiter.fs', 0, 0, 0, 0, 0, 0, 690
'../in/flagged_repos/w10wheel.net/before\f125141442b42c6050dfef3dcbb98b46bd1e5eed\AppDef.fs', 0, 0, 0, 0, 0, 0, 28
'../in/flagged_repos/w10wheel.net/before\f125141442b42c6050dfef3dcbb98b46bd1e5eed\AssemblyInfo.fs', 0, 1, 0, 0, 0, 0, 157
'../in/flagged_repos/w10wheel.net/before\f125141442b42c6050dfef3dcbb98b46bd1e5eed\Ctx.fs', 181, 9, 9, 10, 15, 1, 11898
'../in/flagged_repos/w10wheel.net/before\f125141442b42c6050dfef3dcbb98b46bd1e5eed\EventHandler.fs', 19, 0, 0, 0, 0, 0, 3641
