Path, MutableCount, DoCount, LoopCount, ArrayCount, ExceptionCount, IOCount, TokenCount
'../in/flagged_repos/NLoop/before\16819e3cca2ef6ed87c2e6d08b0407482388e2b1\BlockChainListener.fs', 7, 2, 2, 0, 2, 0, 1367
'../in/flagged_repos/NLoop/before\16819e3cca2ef6ed87c2e6d08b0407482388e2b1\BlockchainListeners.fs', 1, 0, 0, 0, 0, 0, 730
'../in/flagged_repos/NLoop/before\16819e3cca2ef6ed87c2e6d08b0407482388e2b1\Constants.fs', 0, 0, 0, 1, 0, 1, 388
