Path, MutableCount, DoCount, LoopCount, ArrayCount, ExceptionCount, IOCount, TokenCount
'../in/flagged_repos/w10wheel.net/after\840f15fabe7f44a9770c9e1dceeeffa24c5eaea8\Windows.fs', 63, 2, 2, 7, 0, 0, 3529
'../in/flagged_repos/w10wheel.net/after\8e4551c8c9e22172dad7324976cff890ab0b57c9\AppDef.fs', 0, 0, 0, 0, 0, 0, 28
'../in/flagged_repos/w10wheel.net/after\8e4551c8c9e22172dad7324976cff890ab0b57c9\AssemblyInfo.fs', 0, 1, 0, 0, 0, 0, 157
'../in/flagged_repos/w10wheel.net/after\8e4551c8c9e22172dad7324976cff890ab0b57c9\Ctx.fs', 168, 9, 9, 10, 15, 1, 11480
'../in/flagged_repos/w10wheel.net/after\8e4551c8c9e22172dad7324976cff890ab0b57c9\EventHandler.fs', 11, 0, 0, 0, 0, 0, 3301
'../in/flagged_repos/w10wheel.net/after\8e4551c8c9e22172dad7324976cff890ab0b57c9\Windows.fs', 61, 2, 2, 7, 0, 0, 3203
'../in/flagged_repos/w10wheel.net/after\96e44ffa5d81e0e6758c516b17a38e839ac51592\AppDef.fs', 0, 0, 0, 0, 0, 0, 28
'../in/flagged_repos/w10wheel.net/after\96e44ffa5d81e0e6758c516b17a38e839ac51592\AssemblyInfo.fs', 0, 1, 0, 0, 0, 0, 157
'../in/flagged_repos/w10wheel.net/after\96e44ffa5d81e0e6758c516b17a38e839ac51592\EventHandler.fs', 23, 0, 0, 0, 0, 0, 3841
'../in/flagged_repos/w10wheel.net/after\96e44ffa5d81e0e6758c516b17a38e839ac51592\KEventHandler.fs', 5, 0, 0, 0, 0, 0, 1013
'../in/flagged_repos/w10wheel.net/after\9b8924d532bd9b2a59dfbfd04ae75d7e9db8c18a\AppDef.fs', 0, 0, 0, 0, 0, 0, 28
'../in/flagged_repos/w10wheel.net/after\9b8924d532bd9b2a59dfbfd04ae75d7e9db8c18a\EventWaiter.fs', 0, 0, 0, 0, 0, 0, 702
'../in/flagged_repos/w10wheel.net/after\9b8924d532bd9b2a59dfbfd04ae75d7e9db8c18a\Windows.fs', 16, 2, 2, 6, 0, 0, 1951
'../in/flagged_repos/w10wheel.net/after\b6ba48bb0e357392c21842aa5ca8ff224a478880\AppDef.fs', 0, 0, 0, 0, 0, 0, 28
'../in/flagged_repos/w10wheel.net/after\b6ba48bb0e357392c21842aa5ca8ff224a478880\AssemblyInfo.fs', 0, 1, 0, 0, 0, 0, 157
'../in/flagged_repos/w10wheel.net/after\b6ba48bb0e357392c21842aa5ca8ff224a478880\EventWaiter.fs', 0, 0, 0, 0, 0, 0, 698
'../in/flagged_repos/w10wheel.net/after\f125141442b42c6050dfef3dcbb98b46bd1e5eed\AppDef.fs', 0, 0, 0, 0, 0, 0, 28
'../in/flagged_repos/w10wheel.net/after\f125141442b42c6050dfef3dcbb98b46bd1e5eed\AssemblyInfo.fs', 0, 1, 0, 0, 0, 0, 157
'../in/flagged_repos/w10wheel.net/after\f125141442b42c6050dfef3dcbb98b46bd1e5eed\Ctx.fs', 181, 9, 9, 10, 15, 1, 11916
'../in/flagged_repos/w10wheel.net/after\f125141442b42c6050dfef3dcbb98b46bd1e5eed\EventHandler.fs', 19, 0, 0, 0, 0, 0, 3641
