Path, MutableCount, DoCount, LoopCount, ArrayCount, ExceptionCount, IOCount, TokenCount
'../in/flagged_repos/Nu/after\b67b5c4445aedd783afe61302dc166e609b74136\WorldModuleEntity.fs', 69, 0, 0, 6, 17, 1, 18247
'../in/flagged_repos/Nu/after\b905aee00942e8aa05747389cfef288653e54123\WorldDispatchers.fs', 0, 0, 0, 15, 0, 0, 26251
'../in/flagged_repos/Nu/after\b92e2233e1a70426fa2f639b99127cfaff189197\Reflection.fs', 4, 3, 3, 0, 12, 0, 5279
'../in/flagged_repos/Nu/after\b92e2233e1a70426fa2f639b99127cfaff189197\WorldScripting.fs', 3, 0, 0, 173, 0, 0, 16900
'../in/flagged_repos/Nu/after\b982b2b65e9995611e5daf47e2b7e51266857d7b\WorldModuleEntity.fs', 69, 0, 0, 6, 17, 1, 18040
'../in/flagged_repos/Nu/after\bff148667022034df404f6492d6115e46f73f100\WorldDispatchers.fs', 61, 0, 0, 0, 0, 0, 13168
'../in/flagged_repos/Nu/after\c9bbad00e9259685c9cb0ab0ad2ce601b2c035ec\Program.fs', 0, 3, 3, 0, 0, 0, 888
'../in/flagged_repos/Nu/after\c9bbad00e9259685c9cb0ab0ad2ce601b2c035ec\WorldModule.fs', 25, 1, 1, 1, 0, 0, 6450
'../in/flagged_repos/Nu/after\ceccd36c09efb88711f39756f6759f61fb3a3108\Stream.fs', 0, 0, 0, 0, 0, 0, 6685
'../in/flagged_repos/Nu/after\ceccd36c09efb88711f39756f6759f61fb3a3108\WorldStream.fs', 0, 0, 0, 0, 0, 0, 505
'../in/flagged_repos/Nu/after\ceccd36c09efb88711f39756f6759f61fb3a3108\WorldTests.fs', 0, 0, 0, 0, 0, 1, 1111
'../in/flagged_repos/Nu/after\e01da7891e72c26bfe8925df54a29ab9bfe36f9a\Gaia.fs', 147, 16, 16, 8, 20, 1, 20403
'../in/flagged_repos/Nu/after\e66cb31be1fb39daa9ac4e7c7804535321723a72\OmniFieldDispatcher.fs', 0, 0, 0, 0, 0, 0, 12124
'../in/flagged_repos/Nu/after\e66cb31be1fb39daa9ac4e7c7804535321723a72\WorldTypes.fs', 34, 4, 0, 3, 8, 0, 11301
'../in/flagged_repos/Nu/after\efe3ab53274713104a8fcffffb9ac4e902149be4\OmniBattleModel.fs', 0, 0, 0, 0, 1, 0, 2031
'../in/flagged_repos/Nu/after\efe3ab53274713104a8fcffffb9ac4e902149be4\OmniData.fs', 0, 0, 0, 0, 0, 1, 2662
'../in/flagged_repos/Nu/after\efe3ab53274713104a8fcffffb9ac4e902149be4\OmniFieldModel.fs', 0, 0, 0, 0, 0, 0, 3100
'../in/flagged_repos/Nu/after\efe3ab53274713104a8fcffffb9ac4e902149be4\OmniGame.fs', 0, 0, 0, 0, 0, 0, 1403
'../in/flagged_repos/Nu/after\efe3ab53274713104a8fcffffb9ac4e902149be4\OmniState.fs', 0, 0, 0, 0, 0, 0, 4033
'../in/flagged_repos/Nu/after\efe3ab53274713104a8fcffffb9ac4e902149be4\WorldModule.fs', 27, 2, 2, 0, 0, 0, 6176
