Path, MutableCount, DoCount, LoopCount, ArrayCount, ExceptionCount, IOCount, TokenCount
'../in/flagged_repos/XSVim/after\553899fa2f0590b30871301f179c95361b033df9\TextObjectSelectionTests.fs', 0, 0, 0, 0, 0, 0, 457
'../in/flagged_repos/XSVim/after\553899fa2f0590b30871301f179c95361b033df9\XSVim.fs', 34, 1, 1, 1, 2, 0, 18942
'../in/flagged_repos/XSVim/after\5d319d68caff327640be0d993da08bd2c9e1d7d0\AddinInfo.fs', 0, 0, 0, 0, 0, 0, 125
'../in/flagged_repos/XSVim/after\5d319d68caff327640be0d993da08bd2c9e1d7d0\MiscTests.fs', 0, 0, 0, 0, 0, 0, 821
'../in/flagged_repos/XSVim/after\5d319d68caff327640be0d993da08bd2c9e1d7d0\XSVim.fs', 40, 1, 1, 1, 2, 0, 20495
'../in/flagged_repos/XSVim/after\5f8487cfd28b6145afaed08ee17fb33e4f261878\AddinInfo.fs', 0, 0, 0, 0, 0, 0, 125
'../in/flagged_repos/XSVim/after\5f8487cfd28b6145afaed08ee17fb33e4f261878\XSVim.fs', 38, 1, 1, 1, 2, 0, 20314
'../in/flagged_repos/XSVim/after\63b1a739f69b49265117208530a2618d2ccce827\Addin.fs', 19, 3, 3, 0, 1, 0, 2091
'../in/flagged_repos/XSVim/after\63b1a739f69b49265117208530a2618d2ccce827\AssemblyInfo.fs', 0, 0, 0, 0, 0, 0, 58
'../in/flagged_repos/XSVim/after\6f0c1017a355239c04749e3026ff9e96ff0be31b\AddinInfo.fs', 0, 0, 0, 0, 0, 0, 125
'../in/flagged_repos/XSVim/after\6f0c1017a355239c04749e3026ff9e96ff0be31b\Movement.fs', 0, 0, 0, 0, 0, 0, 758
'../in/flagged_repos/XSVim/after\6f0c1017a355239c04749e3026ff9e96ff0be31b\XSVim.fs', 32, 1, 1, 1, 2, 0, 17231
'../in/flagged_repos/XSVim/after\7a4585fe6484bca7e23723441b4059e0686d363e\AssemblyInfo.fs', 0, 0, 0, 0, 0, 0, 58
'../in/flagged_repos/XSVim/after\7a4585fe6484bca7e23723441b4059e0686d363e\DeleteTests.fs', 0, 0, 0, 0, 0, 0, 719
'../in/flagged_repos/XSVim/after\7a4585fe6484bca7e23723441b4059e0686d363e\XSVim.fs', 30, 2, 2, 1, 2, 0, 21980
'../in/flagged_repos/XSVim/after\7ae29cfa92c81f2f15ae2e204ad2b3fbeb7efd2a\AddinInfo.fs', 0, 0, 0, 0, 0, 0, 125
'../in/flagged_repos/XSVim/after\7ae29cfa92c81f2f15ae2e204ad2b3fbeb7efd2a\DeleteTests.fs', 0, 0, 0, 0, 0, 0, 462
'../in/flagged_repos/XSVim/after\7ae29cfa92c81f2f15ae2e204ad2b3fbeb7efd2a\XSVim.fs', 32, 1, 1, 1, 2, 0, 17889
'../in/flagged_repos/XSVim/after\7f097024eb968ff1011dd8532d9b7a6bb0e28c5e\Addin.fs', 19, 3, 3, 0, 1, 0, 2091
'../in/flagged_repos/XSVim/after\7f097024eb968ff1011dd8532d9b7a6bb0e28c5e\AssemblyInfo.fs', 0, 0, 0, 0, 0, 0, 57
'../in/flagged_repos/XSVim/after\84219f2666b68ce1730e7bc56804e4a07b8451f3\AddinInfo.fs', 0, 0, 0, 0, 0, 0, 125
'../in/flagged_repos/XSVim/after\84219f2666b68ce1730e7bc56804e4a07b8451f3\XSVim.fs', 34, 1, 1, 1, 2, 0, 18114
