Path, MutableCount, DoCount, LoopCount, ArrayCount, ExceptionCount, IOCount, TokenCount
'../in/flagged_repos/FAKE/after\59faa411f99d9775ae66d4771d45c3d580433cc6\Fake.Core.Process.fs', 0, 0, 0, 0, 1, 0, 354
'../in/flagged_repos/FAKE/after\5bbecd8f4bf7cb3cac22a39aa800e04f0a351110\XpkgHelper.fs', 3, 0, 0, 0, 0, 0, 719
'../in/flagged_repos/FAKE/after\5c40af82d4163789cd22a0e7006fa783a9beb574\NugetHelper.fs', 16, 0, 1, 0, 7, 1, 3567
'../in/flagged_repos/FAKE/after\61d0af6c84aaea74ecbfcf4ec9d12b9d1116df6e\SemVerHelper.fs', 0, 0, 0, 0, 0, 0, 1155
'../in/flagged_repos/FAKE/after\65fc279dabd31cf3a84008c439a808cf91b10be1\NugetHelper.fs', 16, 0, 1, 0, 7, 1, 3514
'../in/flagged_repos/FAKE/after\6fd8b4d79012bde7c3210031b5017b6c9fc05fda\AssemblyInfo.fs', 0, 1, 0, 0, 0, 0, 104
'../in/flagged_repos/FAKE/after\6fd8b4d79012bde7c3210031b5017b6c9fc05fda\DotNetCLIHelper.fs', 22, 3, 3, 0, 7, 1, 2020
'../in/flagged_repos/FAKE/after\6fd8b4d79012bde7c3210031b5017b6c9fc05fda\DotNetHelper.fs', 22, 3, 3, 0, 7, 1, 2028
'../in/flagged_repos/FAKE/after\736f1c4189e0318f7c4f764e2d26e3c8f0ac0306\NuGetHelper.fs', 16, 0, 1, 0, 3, 1, 2544
'../in/flagged_repos/FAKE/after\73a24092018f33a539522fb926289260716f194c\EnvironmentHelper.fs', 3, 0, 1, 1, 0, 1, 798
'../in/flagged_repos/FAKE/after\73a24092018f33a539522fb926289260716f194c\StringHelper.fs', 11, 4, 4, 2, 2, 1, 2373
'../in/flagged_repos/FAKE/after\73bd56265260c5c78cf544ba53b2076df5fcf733\NUnitHelper.fs', 3, 0, 0, 0, 1, 1, 1280
'../in/flagged_repos/FAKE/after\790abd55ccd39223c0d784874f645fc597de2a31\XMLHelper.fs', 2, 1, 2, 0, 3, 1, 1446
'../in/flagged_repos/FAKE/after\7ae1597827c0bf0e7ba6ffa29c113cf3b3edadb6\TraceListener.fs', 2, 0, 0, 0, 1, 0, 3624
'../in/flagged_repos/FAKE/after\81c7cbfe817abcdded7d9b946cb1c113c200f3b9\SimpleHelloWorldTests.fs', 0, 0, 0, 0, 2, 1, 1910
'../in/flagged_repos/FAKE/after\837d9b2507e064f242bcfaa8f8ba7055a7fadd5c\Fake.DotNet.MSBuild.fs', 0, 0, 0, 0, 0, 0, 127
'../in/flagged_repos/FAKE/after\871c298a92aa571a430e798b7b47ad2055e869a5\Fake.DotNet.MSBuild.fs', 0, 0, 0, 0, 0, 0, 213
'../in/flagged_repos/FAKE/after\871c298a92aa571a430e798b7b47ad2055e869a5\MSBuild.fs', 1, 0, 0, 0, 4, 4, 7535
'../in/flagged_repos/FAKE/after\929fc26316d337ed6dc829c43163b9d70391fa1a\MSBuildHelper.fs', 9, 1, 1, 0, 1, 1, 2939
'../in/flagged_repos/FAKE/after\9f47e9c0078507c4851371544c642d21888cc413\Fake.Core.ReleaseNotes.fs', 0, 0, 0, 0, 0, 0, 876
'../in/flagged_repos/FAKE/after\a2d6c902b866501bbcb835a70beea3c4df7e8784\FileSystem.fs', 0, 2, 2, 1, 0, 1, 1180
'../in/flagged_repos/FAKE/after\a3691a169e7ea14413cc75c491db1b0937f053f7\TeamCityRESTHelper.fs', 0, 0, 0, 0, 0, 0, 597
